ChEMBL ID,Smiles
CHEMBL5763909,Cc1ccc2nc(N3CCC(NC[C@H](C)O)CC3)c(-c3noc(C)n3)cc2c1
CHEMBL3758508,Cc1cc(-c2nnn(C[C@H]3CC[C@H](CO)CC3)n2)cc(C(=O)NCc2ccccc2)n1
CHEMBL5499866,CCCNc1cc[n+](CCCC[n+]2ccc(NCCC)cc2)cc1
CHEMBL2314008,CC(=O)OCCn1cc(C(=O)Nc2ccccc2)nn1
CHEMBL494982,CC1CC(C)(C)N=C(c2cccc(Cc3c[nH]cn3)c2)O1
CHEMBL532106,O=C(NCc1ccc(C(F)(F)F)cc1)c1cccc(-c2nnc(-c3cccc(-c4cncnc4)c3)o2)c1
CHEMBL3729035,Cc1nc(NC(C)c2ccc(F)c(-c3cnc(N)nc3)c2)cc(-c2ccc3occ(C)c3c2)n1
CHEMBL387680,O=C(COc1ccc(OCc2ccccc2)cc1)c1ncc(-c2ccccn2)o1
CHEMBL5442581,O=C1CC[C@@H](CNC(=O)c2cnn3ccc(C4CCN(C(=O)c5ccccc5)CC4)cc23)N1
CHEMBL3590421,CCCCN(C)CCCCCC(=O)N(O)CCC(=O)O
CHEMBL1446686,CCN(c1ccccc1)S(=O)(=O)c1ccc(C(=O)NCC(c2cccs2)N(C)C)cc1
CHEMBL438498,COc1cc(C(=O)O)ccc1Oc1ccc(Cl)cc1Cl
CHEMBL4647698,Cc1cc(C)c(Nc2nc(Nc3ccc(N4CCN(C)CC4)cn3)ncc2Cl)c(C)c1
CHEMBL151548,O=C1CN=C(c2c(F)cccc2F)c2ccc(Cl)cc2N1
CHEMBL2321888,N#Cc1ccc(-c2ccc3c(c2)OC[C@H]2[C@H](COP(=O)([O-])[O-])OC(=O)N32)cn1.[Na+].[Na+]
CHEMBL1734738,O=C(Nc1cccc(S(=O)(=O)N2CCCCC2)c1)C1CCCC1
CHEMBL3982298,O=C(O)c1ccc(NC(=O)[C@@H]2C[C@H](N3CCOCC3)CN2C(=O)/C=C/c2cc(Cl)ccc2-n2cnnn2)cc1
CHEMBL1399014,Nc1cc(C(=O)O)nc(O)n1
CHEMBL3683277,COc1ncc(-c2ccc(Cn3c([C@H]4CCCC[C@H]4C(=O)O)nc4cc(OCc5nc6ccccc6s5)ccc43)cc2)cn1
CHEMBL5839253,CC(=O)N1CCC(COc2nn(-c3ccccc3)c(NC(=O)N[C@@H]3CN(CC(F)F)O[C@H]3c3ccc(F)c(F)c3)c2C)CC1
CHEMBL5596506,CCOC(=O)c1ccc2nc(N3CCC(NC(=O)c4ccccc4C(F)(F)F)CC3)sc2c1
CHEMBL1583957,O=C(c1ccccc1)c1cccn1CC(=O)N1CCN(c2ccccc2)CC1
CHEMBL264636,CC(C)(C)CC1CCC(=O)OC[C@H](NC(=O)C(Cc2ccccc2)NC(=O)OC(C)(C)C)C(=O)N[C@@H](CC2CCCCC2)[C@@H](O)C(=O)O1
CHEMBL4595092,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@H](n6cc[n+](Cc7ccccc7Br)c6)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
CHEMBL5835584,Fc1cccc(-c2ccnc3[nH]c(-c4n[nH]c5cnc(-c6cncc(CN7CCCC7)c6)cc45)cc23)c1
CHEMBL1562744,COc1ccc(C(=O)N2CCCC(Nc3ccc(F)cc3)C2)cc1F
CHEMBL2180063,O=C1NC(=O)C(=Cc2ccc(OC3CCN(c4ncccc4C(F)(F)F)CC3)c(F)c2)C(=O)N1
CHEMBL4637089,COc1ccc2cc3[n+](cc2c1OCc1cn(-c2ccc(S(=O)(=O)N4CCOCC4)cc2)nn1)CCc1cc2c(cc1-3)OCO2.[Cl-]
CHEMBL3126726,NC(=O)C[S+]([O-])C(c1cccc(Cl)c1)c1cccc(Cl)c1
CHEMBL3951681,Cc1ccc(-n2nccn2)c(C(=O)N2CCOC[C@H]2Cc2cccc(-n3nccn3)c2)c1
CHEMBL1323937,CN(CC(O)COCc1ccc2c(c1)OCO2)C1CCCCC1.Cl
CHEMBL5569362,COc1ccc2[nH]cc(CCNC(=O)NC3(C(=O)Nc4ccccc4)CCCCC3)c2c1
CHEMBL1628625,CCN1CCC2(CC1)COc1cc3c(cc12)N(C(=O)c1ccc(-c2ccc(-c4nnc(C)o4)cc2C)cc1)CC3
CHEMBL4959602,COc1ccc(CNC(=O)c2nn(-c3ccccc3)c3ccccc3c2=O)cc1
CHEMBL4743683,COc1ccc(/C=N/NC(=O)c2cc(-c3ccccc3)nc3c2c(C)nn3-c2ccccc2)cc1O
CHEMBL3343435,Cc1cc(COc2ccccc2)n(O)c(=O)c1
CHEMBL1407445,Cc1nc2cnc(N3CCNCC3)nc2n(C2CC2)c1=O
CHEMBL3488522,Cc1cccc(OCCNC(=O)CN2CCCC2Cn2cncn2)c1
CHEMBL388766,C=C(CC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4[C@H](C)[C@@H](OC(C)=O)CC[C@@]45C[C@@]35CC[C@]12C)C(C)C
CHEMBL1525950,O=C(COC(=O)c1ccc(O)cc1O)NC(=O)NCc1ccccc1
CHEMBL5903075,CCc1nn(CC(C)(C)COC(=O)c2ccc(F)cc2Cl)c2c1C(=O)NCC1(CCOCC1)C2
CHEMBL303574,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCN4CCOCC4)ccc3N(C)[C@@H]12
CHEMBL6026722,CCn1c(=O)[nH]/c(=N\c2ccc(Oc3cncc(C(=O)OC)c3)cc2)n(CC2CCC3(CC2)CC3)c1=O
CHEMBL326802,N#Cc1cccc(NC(=S)c2ccccn2)c1
CHEMBL62547,CN1C(=O)c2ccc(Br)cc2C2(CC(=O)NC2=O)C1=O
CHEMBL1774406,CC(=O)O[C@@H]1C[C@H]2C(C)(C)C(=O)C=C[C@]2(C)[C@H]2CC[C@]3(C)C(=CC(=O)O[C@]3(O)c3ccoc3)[C@@]21C
CHEMBL39858,CCCCCCC[C@H]1OC(=O)C[C@@H](OCOC)[C@H](Cc2ccccc2)N(C)C(=O)COC(=O)[C@H]1C
CHEMBL1973776,CCC(CC)NC1=C(NC(C)=O)C(=O)c2ccccc2C1=O
CHEMBL6052210,N=C(N)NC(=O)OCc1ccnc(N2CC=C(c3ncc(F)cn3)CC2)c1F
CHEMBL4459616,Cl.N#Cc1ccc(C(=O)OC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
CHEMBL1439853,COc1ccc(C(=O)NCC(c2cccnc2)N2CCN(c3ccccc3OC)CC2)cc1OC
CHEMBL3939245,CN[C@@H](C)C(=O)N[C@H]1COc2ccccc2N(Cc2cccc3c2cc(C#N)n3-c2ccccc2C#N)C1=O
CHEMBL1349564,CC(C)(C)NC(=O)C(c1ccncc1)N(C(=O)c1csnn1)c1cccc2ccccc12
CHEMBL4791638,COc1ccc(CC(=O)NC(=N)N[C@@H](C(=O)Nc2cc(S(N)(=O)=O)ccc2C)C2CCCCC2)cc1OC.O=C(O)C(F)(F)F
CHEMBL3479220,Oc1ccc(-c2c(-c3ccccc3)ncn2C[C@H]2CCCN2)cc1
CHEMBL5185016,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(O[C@@H]3CO[C@H]4[C@@H]3OC[C@H]4O)n2)ccc1N1CCC(N(C)C)CC1
CHEMBL487683,CC(C)(C)[C@H]1C(O)=C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc32)C(=O)N1Cc1ccc(F)c(Cl)c1
CHEMBL400069,O=C(Nc1cccc2cnccc12)NC1CCc2c(Cl)cccc2C1Cc1ccccc1
CHEMBL1380581,CCC(C)Sc1nc(O)cc(O)n1
CHEMBL5816966,Cc1c(-c2ccccc2F)c2cc3c(C)coc3c(C)c2[nH]c1=O
CHEMBL4280033,C=C(C=O)[C@@H]1CC[C@]2(C(=O)OC)CC[C@]3(C)[C@H](CC[C@@H]4[C@@](C)(CC#N)[C@H](C(C)(C)C(=O)COC(C)=O)CC[C@]43C)[C@@H]12
CHEMBL5991784,CCN(CCN1CCC(c2c[nH]c3cc(F)ccc23)CC1)S(=O)(=O)CCO
CHEMBL3248427,Oc1ccc2c(c1)[C@@]13CCCC[C@@H]1[C@@H](C2)CN(CC1CC1)CC3
CHEMBL1185284,CC/N=c1/cc2oc3cc(NCCCN)c4ccccc4c3nc-2cc1C
CHEMBL5957598,COc1cc(C(=O)N2CC(O)C[C@@H]2c2cccc(C(=O)NCC(F)F)c2)ccc1-c1cn[nH]c1
CHEMBL327189,NS(=O)(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCC#Cc1c[nH]cn1)C(c1ccccc1)c1ccccc1
CHEMBL488088,CC[C@@H]1CCCN1CN1C(=O)c2cccc3c2c(cc2nc(-c4ccccc4)sc23)C1=O
CHEMBL1434190,Cc1c(C(=O)OCC(=O)NCCc2ccc(S(N)(=O)=O)cc2)oc2ccccc12
CHEMBL2017740,Cc1nc(N2CCC(N3CCOCC3)CC2)nc2ccc(NC(=O)/C=C/c3ccc(Cl)cc3)cc12
CHEMBL1999036,Cc1cc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4ccc(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cc34)cc2)no1
CHEMBL1720711,CC(=O)Nc1cc(NC(C)=O)cc(C(=O)OC(C)C(=O)Nc2ccc(S(=O)(=O)N3CCCC3)cc2)c1
CHEMBL1981232,Cn1c(=O)cc(/N=N\c2ccc(Cl)c(Cl)c2)[nH]c1=O
CHEMBL3235578,NC(=O)c1ccc(F)c(F)c1
CHEMBL276886,CCCC[C@]1(CO)CC2C3Cc4ccc(OC)c5c4C2(CCN3C)C(O5)[C@@H]1O
CHEMBL38615,Cn1cncc1C(OCc1ccc(C#N)cc1-c1cccc(OC(F)(F)F)c1)c1ccc(C#N)nc1
CHEMBL354291,O=C1NCN(c2ccccc2)C12CCN(C1CCCCCCCCC1)CC2
CHEMBL2048284,O=C(CCC1CCCC1)NNc1c(Cl)cncc1Cl
CHEMBL1386631,Cc1ccc(C(=O)Nc2c(C#N)sc(SCC#N)c2-c2ccccc2)cc1
CHEMBL494032,COc1ccc(-c2nc3ccc(NCc4cccc(C(F)(F)F)c4)nc3n(CCNC(C)=O)c2=O)cc1
CHEMBL3476718,CC1(C)CN(C(=O)c2ccccc2-n2cncn2)CC1(C)O
CHEMBL6060594,COc1cc(S(=O)(=O)N2C[C@H](C[C@@](C)(O)C(=O)O)Oc3ccc(NC(=O)OC(C)(C)C(F)(F)F)cc32)ccc1F
CHEMBL5280540,O=C(NNCCC1CCCC1)c1ccc(Br)cc1
CHEMBL494616,NC(=O)c1nc(C#CC2(O)CCCC2)n(COCCO)n1
CHEMBL4098197,C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)NC3CCS(=O)(=O)C3)c2)c1)c1ccccc1
CHEMBL2042201,CC(C)[C@H](NC(=O)c1cc(-c2ccc(NC(=O)Nc3ccccc3Cl)cc2)no1)C(=O)O
CHEMBL377580,O=C1c2ccccc2C(=O)N1CCc1nc2cc(Cl)c(Cl)cc2n1S(=O)(=O)c1ccc([N+](=O)[O-])cc1
CHEMBL3289825,CCC(=O)N1CC(C(=O)NCCc2cccc3ccc(OC)cc23)C1
CHEMBL3953630,O=C(Nc1cc(N2CCCC2=O)cc(C(F)(F)F)c1)Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)c(F)c1
CHEMBL1895126,CN(CC(=O)Nc1ccc(F)cc1)C(=O)COC(=O)COc1ccc(C#N)cc1
CHEMBL4542933,CCN(C)C(=O)/C=C/C(=O)c1ccccc1Cl
CHEMBL4071908,C=C1CCn2c1c(C#Cc1ccc(CC)cc1)c1c(N)ncnc12
CHEMBL1480541,COc1cccc(Nc2nnc(SCC3CCCCO3)s2)c1
CHEMBL5906529,Cc1oc(C)c(C(=O)O)c1CNC(=O)c1ccc2c(c1)OCc1cnccc1-2
CHEMBL4981160,COc1ccccc1N1CCN(C(=O)C2CCN(S(=O)(=O)Cc3ccccc3Cl)CC2)CC1
CHEMBL178837,Cc1noc(COc2nn3c(-c4ccccc4)nnc3c3c2C2CCC3CC2)n1
CHEMBL434407,CN(CCOc1cccc2c1CC(=O)N2)Cc1ccccc1
CHEMBL4565078,C/C=C/C(=O)C1=C(C)CCCC1(C)C
CHEMBL1498422,C=CCn1c(SCC(=O)Nc2cccc(C)c2)nnc1-c1cnccn1
CHEMBL3809363,CC(C)=CCc1c2c(c(O)c3c1O[C@@]14C(=C[C@H]5CC1C(C)(C)O[C@]4(C/C=C(/C)C(=O)N[C@H](C(=O)O)C(C)C)C5=O)C3=O)C=CC(C)(C)O2
CHEMBL5936977,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-c2ccc3cc(C#N)cnn23)cc1NC12CCC(C(=O)N3CCC3)(CC1)CC2
CHEMBL1915760,C/C(=C\CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)C3=CC[C@]12C)C(=O)O
CHEMBL6003091,O=C(NC1CCOC1)c1ccc(-c2cnc3ncc(C4(c5ccc6ncccc6c5)CC4)n3c2)cc1Cl
CHEMBL1583679,CN1C(=O)CCC(CCC(=O)O)(c2ccccc2O)C1=O
CHEMBL1333149,C=CCn1c(C)cc(C(=O)Cn2nc(C(=O)O)c3ccccc3c2=O)c1C
CHEMBL169362,CN1C(=O)[C@H](NC(=O)Nc2cccc(Nc3nn[nH]n3)c2)N=C(c2ccccc2)c2ccccc21
CHEMBL84475,Oc1[nH]cnc2c(Cc3cccc(OCc4ccccc4)c3)cnc1-2
CHEMBL163136,NC(=O)N(O)CC1COc2ccccc2O1
CHEMBL1890359,COCCCNC(=O)CN(c1cc([N+](=O)[O-])ccc1OC)S(C)(=O)=O
CHEMBL6054768,CC(C)n1nc(-c2noc(C3CC3)c2N2CCC2=O)c2c(N)nccc21
CHEMBL3408524,CC1=CS[C@](OCC(F)(F)F)(c2ccc(Br)cc2)c2noc(=O)n21
CHEMBL3668044,CN1CCN(CCC(=O)N2CCc3c(ccc(O)c3C=O)C2)CC1
CHEMBL4950092,Fc1ccccc1N1CCC2(CC1)NCCc1[nH]cnc12
CHEMBL3894522,C[C@@H]1CN(c2scnc2-c2nc3cc(F)c(F)cc3[nH]2)CCN1C(=O)Cn1cnc2cccnc21
CHEMBL3948750,Cc1cnc2[nH]cc(C(=O)c3c(F)ccc(NS(=O)(=O)c4cccc(F)c4)c3F)c2c1
CHEMBL4529578,COc1ccccc1C(=O)c1cnc(Nc2cccc(Cc3ccccc3)c2)[nH]1
CHEMBL4981415,COc1ccc2[nH]c(CN3CCN(c4cc(O)nc(N)n4)CC3)c(C)c2c1
CHEMBL5969332,Cn1cc(C(=O)Nc2c[nH]/c(=N\c3ccc(Oc4ccon4)cc3)n(Cc3ccc(Cl)cc3)c2=O)cn1
CHEMBL5977803,CCOc1ccc(-c2[nH]c(C3(CC)CCN(c4ncnc5[nH]c(C)cc45)CC3)nc2C)cc1
CHEMBL1926817,Cc1nc2ccccc2c2nc(Oc3ccc(F)cc3)n(-c3ccc(F)cc3)c(=O)c12
CHEMBL86732,CC1(C)Oc2ccc(C#N)cc2C(/C(S)=N/c2ccc(F)cc2)=C1O
CHEMBL3230756,C[n+]1ccc(Nc2ccc(NC(=O)c3ccc(Nc4c(-c5ccccc5)c[n+](C)c5ccc(N)cc45)cc3)cc2)cc1.[Br-].[Br-]
CHEMBL1762271,CC(C)(C)c1cc(NS(=O)(=O)c2cnccc2N[C@@H]2C[C@H]3CC[C@@H]2C3)[nH]n1
CHEMBL175328,COc1ccc(O)c(CC(C)N(C)C)c1
CHEMBL2023675,CC(=O)[C@]1(O)CC[C@]23OC(C)(C)O[C@]24CC=C2C[C@@H](O)CC[C@]2(C)[C@H]4C[C@@H](OC(=O)/C=C(\C)C(C)C)[C@@]31C
CHEMBL491420,c1ccc(Oc2ncccc2-c2noc(CN3CCCN(CC4COc5ccccc5O4)CC3)n2)cc1
CHEMBL2332894,COc1cc(C2CC(c3ccc(O)cc3O)=NN2)ccc1O
CHEMBL68427,O=C(/C=C/c1ccc(O)c(O)c1)Nc1cccc(O)c1
CHEMBL3785213,COc1ccc2c(OCCn3c(=O)oc4cc(N)ccc43)ccnc2c1
CHEMBL1802054,CC(=O)NC1=NN(C(C)=O)C(c2cc3ccccc3nc2Cl)S1
CHEMBL5282196,Cc1ccc(S(=O)(=O)N(c2ccc3c(c2)CCCN3C(=O)c2ccco2)S(=O)(=O)c2ccc(C)cc2)cc1
CHEMBL1379841,COc1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1
CHEMBL4745925,O=S(=O)(NCc1[nH]nnc1CNCc1ccccc1)c1ccc(I)cc1
CHEMBL117178,O=C(O)CCCCCCc1nc(-c2ccccc2)c(-c2ccccc2)o1
CHEMBL1857837,Cc1ccc(/C(=N/O)n2ccnc2)c(OCc2ccccn2)n1
CHEMBL4933499,COc1cccc(C(=O)[C@H]2CCCN(C3CCN(C(C)C)CC3)C2)c1
CHEMBL3719148,O=C(c1nc2nccc(C(=O)NC[C@@H]3CCCNC3)c2[nH]1)c1cccs1
CHEMBL3944292,COc1cncc(OC)c1C1CCCC(=O)N1Cc1ccc2oc3ccccc3c2c1
CHEMBL3321880,CCN(CC)Cc1ccc(OC)c(OC(=O)N(C)C)c1
CHEMBL6057412,COCCNC(=O)N[S@@]1(=O)=NC(=O)c2ccc3c(c2)N(C[C@@H]2CC[C@H]2[C@@H](OC)/C=C\C[C@H](C)C1)C[C@@]1(CCCc2cc(Cl)ccc21)CO3
CHEMBL5996793,Cc1sc(NC(=O)Cc2ccc(Oc3ncccc3C(N)=O)c(F)c2)nc1-c1ccncc1
CHEMBL1528815,CCOC(=O)c1ccc(NC(=O)N2CCN(CCc3ccccc3)CC2)cc1
CHEMBL79142,CCc1nc2ccccc2c(=O)n1-c1nn[nH]n1
CHEMBL6031062,CC(O)c1cc2cc(COc3ccccc3CC(=O)O)cc(-c3cccc(CN)c3)c2o1
CHEMBL5858171,Cc1cc(=O)cc(C)n1/C=C/c1ccc(OC(F)F)c(O[C@H]2CCSC2)c1
CHEMBL5311111,C[C@@H](CN1CCN(C)CC1)NCCc1nc(-c2ccccc2)cs1
CHEMBL5313585,Cc1cc(C(=O)O)c(F)c(S(=O)(=O)Nc2cccc3[nH]ncc23)c1
CHEMBL4891700,O=C(Nc1ccccc1)C1CCN(C(=O)c2sc3ccccc3c2Cl)CC1
CHEMBL4544147,C=CCCNC(=N)NCCCCN
CHEMBL1335100,O=c1c2ccccc2oc2nc(-c3ccco3)n(-c3ccccc3)c(=O)c12
CHEMBL4172761,CO[C@H]1C[C@@H](n2c(=O)n(C)c3cnc4cc(F)c(-c5ccc(CS(C)(=O)=O)nc5)cc4c32)C1
CHEMBL119220,O=C(O)CCCCCCCCn1nc(-c2ccccc2)c(-c2ccccc2)c(-c2ccccc2)c1=O
CHEMBL5288776,CC(=O)C[C@@H]1C(=O)C(COC(=O)c2cc(Cl)ccc2N)=CC[C@](C)(CCC=C(C)C)[C@H]1/C=C/OC(=O)C=C(C)C
CHEMBL1496854,O=C(COc1ccccc1)Nc1cccc(-c2nc3cc4ccccc4cc3[nH]2)c1
CHEMBL11478,O=c1cnn(-c2cc(Br)c(S(=O)(=O)N3CCOCC3)c(Br)c2)c(=O)[nH]1
CHEMBL5869417,Cc1ccccc1S(=O)(=O)NC(=O)c1ccc(-n2ccc(OCC3C4(CC4)C34CC4)n2)nc1N1C[C@@H](C)CC1(C)C
CHEMBL5900993,O=C(Nc1ccccc1F)N1CC2CN(Cc3c(-c4ccc(Br)cc4)nc4ccccn34)CC2C1
CHEMBL6010973,N#CC[C@H]1CC[C@H](NC(=O)c2nc(-n3ccnc3)cc3cn[nH]c23)CC1
CHEMBL1707400,COC(=O)c1cc(OC)c(OC)cc1NC(=O)CSCc1c(C)noc1C
CHEMBL5824718,CCn1cc(C(=O)N2CCCC(c3ccc(Cl)cc3C)C2)cn1
CHEMBL1651184,CCOC(=O)c1cn(C2CC2)c2cc(N3CCC4=C(C3)C(=O)CCS4)c(N)cc2c1=O
CHEMBL2430243,COc1ccc(C(c2c[nH]c3ccc(Br)cc23)c2c[nH]c3ccc(Br)cc23)cc1OC
CHEMBL1795687,Cc1ccc(C(=O)NCCO)cc1-n1cnc(OCc2ccc(F)cc2F)c(Br)c1=O
CHEMBL257151,Cc1cc(=O)[nH]c2ccc3c(c12)COc1cccc(CO)c1-3
CHEMBL4218027,CCc1cc(-c2n[nH]c(C)c2-c2ccc(OC)cc2)c(O)cc1O
CHEMBL1970201,O=C1Oc2ccccc2C1C/C(=N\Nc1ccccc1)c1ccccc1O
CHEMBL2358253,COc1ccc(S(=O)(=O)N2CCOCC2)cc1N(C)S(=O)(=O)c1ccc(C)cc1
CHEMBL3403561,CN(CCON=C(c1ccccc1)c1ccccc1)[C@@H]1CCCC[C@@H]1C(=O)O
CHEMBL2273045,CO[C@@]12C[C@@]3(C)[C@@]4(OC)CC[C@H](C)[C@@H](O)[C@]4(O1)[C@]1(O)[C@@]3(O)[C@H](OC(=O)c3cccn3C)[C@](O)(C(C)C)[C@]21C
CHEMBL1510447,Cc1nn(-c2ccccc2)c2sc(C(=O)OCc3nnc(-c4ccccc4)o3)cc12
CHEMBL3706471,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(C3=CC(SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)C(O)S3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12
CHEMBL1900960,CC(C)(C)C(=O)Nc1cc(NC(=O)C(C)(C)C)cc(C(=O)Nc2cnc(O)nc2O)c1
CHEMBL1575498,Cc1nnc(NC(=O)CSc2nccn2C)s1
CHEMBL1880782,CC(=O)Nc1cc2c(cc1Cl)-c1ccccc1C2O
CHEMBL1089226,CCCCOc1nc(N)c2[nH]c(=O)n(Cc3cccc(C(C)C(=O)OC)c3)c2n1
CHEMBL1328531,CCOCCCN(C(=O)Nc1ccc(CC)cc1)C1CCN(C(C)=O)CC1
CHEMBL176567,CS(=O)(=O)O.Fc1ccc(-c2nn(CCc3ccccc3)c3c2CNCC3)cc1
CHEMBL342497,NC1=NC(OCc2cccnc2)c2[nH]cnc2N1
CHEMBL3546933,O=c1c2ccc(NC3=NCCN3)cc2[nH]c2ccc(NC3=NCCN3)cc12
CHEMBL1350170,COc1ccc(C(=O)OCC(=O)NCc2ccccc2)c(OC)c1OC
CHEMBL456811,CCCN(CCN1CCN(c2ccccc2)CC1)[C@@H]1CCc2nc(N)sc2C1
CHEMBL6001419,Cn1cc(-c2ccc3cnc(NC(=O)C4CCN(Cc5ccccc5)CC4)cc3c2)cn1
CHEMBL356693,CCCCC(=C(c1ccc(O)cc1)c1ccc(O)cc1)c1ccccc1
CHEMBL1997917,COc1cc(/C=C/c2cc(=O)cc(/C=C/c3ccc(O)c(OC)c3)o2)ccc1O
CHEMBL1901195,Cc1cc(C)c(OCC(=O)NCCCn2nc(C)cc2C)c(C)c1
CHEMBL94324,O=C(NO)c1ccccc1S(=O)(=O)Nc1ccc(Oc2ccccc2)cc1
CHEMBL1172504,COc1cc(OC)c2c(c1)O/C(=C\c1cnc3ccccc3c1)C2=O
CHEMBL149561,C[N+](C)(C)CCCCCCCCc1ccccc1.[Cl-]
CHEMBL5968374,CCOC(=O)c1coc(-c2c(C)[nH]c3c(-c4ccccc4)c(C(F)(F)F)nn3c2=O)n1
CHEMBL5402465,CC(F)(F)CN1C(=O)c2[nH]nc(-c3cccc4[nH]c(=O)oc34)c2C1c1ccc(Cl)c(C2CC2)c1
CHEMBL4454371,Cn1cc(-c2ccccc2)c2ccc(C(=O)NS(C)(=O)=O)cc21
CHEMBL357776,CCOC(=O)c1c(OC)c(O)nc2cc(Cl)c(Cl)cc12
CHEMBL157128,COCC1CCCN1CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1
CHEMBL2070843,CC(C)CS(=O)(=O)c1oc(-c2cccs2)nc1S(=O)(=O)c1ccc(F)cc1
CHEMBL1500107,CCc1ccccc1NC(=O)N1CCCC(CCC(=O)N(C)CCc2ccccn2)C1
CHEMBL2287048,CCCCCCCCOCn1cc[n+](C)c1.O=C([O-])COc1ccc(Cl)cc1Cl
CHEMBL1171883,O=[N+]([O-])c1ccccc1S(=O)(=O)N1CCN(Cc2ccc3cccnc3c2O)CC1
CHEMBL5432973,Nc1nc(Br)nc2c1ncn2[C@@H]1C[C@H](CO)[C@H]1CO
CHEMBL3196236,COc1cc(/C=N/NC(=O)COc2c(C)cc([N+](=O)[O-])cc2C)ccc1OC(=O)c1ccccc1Br
CHEMBL1490963,CCN1CCN(C(=O)c2cnn3c(C(F)F)cc(-c4ccc(C)cc4)nc23)CC1
CHEMBL1504536,COc1ccc2c(C(F)(F)F)cc(=O)oc2c1C
CHEMBL4576540,Oc1ccccc1/C=N/Nc1cccc(C(F)(F)F)c1
CHEMBL87236,C=Cc1ccc(N2C[C@H](CNC(C)=O)OC2=O)cc1
CHEMBL2386435,Cc1c(C(=O)NN=C2CCCCC2)[n+]([O-])cn1Cc1ccccc1
CHEMBL197594,CC(=O)O[C@@H]1C=CC(=O)[C@@]2(CC(=O)O[C@@H]2/C=C(\C)CC[C@H]2OC2(C)C)C1
CHEMBL3554089,CC(C)NCC1OCCc2cn(C)nc21
CHEMBL1547556,CC(C)(C)c1ccc(N2C(=O)CSC2c2cccnc2)cc1
CHEMBL1508714,CN(C)C(=N)c1[nH]nnc1SCc1ccccc1.Cl
CHEMBL3653314,CN(C)c1ncc(Cl)cc1-c1nc(-c2noc(=O)[nH]2)cc2nc(N3CCO[C@@H]4CCC[C@H]43)n(C[C@H]3CC[C@H](C)CC3)c12
CHEMBL4958666,COCCn1c(C(=O)N[C@H]2CCOC(C)(C)C2)cc2cc(Cl)ccc21
CHEMBL5308043,CN(C)C(=O)CNS(=O)(=O)c1ccc2ccccc2c1
CHEMBL4580105,Cc1nsc(NC(=O)C2CCNCC2)n1
CHEMBL327185,CC1(C)Oc2ccc(C#N)cc2C(NC(=O)CCl)[C@@H]1O
CHEMBL1387598,CCOC(=O)CC(=O)CSc1nc(C)nc2c1oc1ccccc12
CHEMBL4169869,COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(OC)cc3)c3[nH]ccc23)cc1
CHEMBL5866073,CN(C)C(=O)C1Cc2cc(Nc3nccc(-c4cc(C#N)c5c(c4)C(C)(C)CN5)n3)ccc2N1
CHEMBL5852440,COc1ccc(OC(F)(F)F)cc1C(=O)Nc1cc(-c2nnc(-c3ccco3)o2)ccn1
CHEMBL340059,CCCNC1(c2cc3ccccc3s2)CCCCC1
CHEMBL5777637,COc1ccc(OC)c(S(=O)(=O)Nc2cncc(-c3ccccc3C)c2)c1
CHEMBL449370,COP(=O)(OCCC[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3)OCCC[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3
CHEMBL5882526,Cc1ccnc(-n2nnc3c2CCN(C(=O)c2cccc(Cl)c2Cl)[C@H]3C)c1
CHEMBL1558028,CC(=O)NCC(=O)N1CCCC(C(=O)c2ccc(Oc3ccccc3)cc2)C1
CHEMBL5003252,CC1CC(CN2C(=O)N[C@@H](C(C)C)C2=O)CCO1
CHEMBL2253541,CC(C)CCOC1CCC([N+](=O)[O-])=C2N(Cc3ccc(Cl)nc3)CCN21
